Crash ID,File Class,Incident #,Crash Date,Crash Time,No. of Units,Crash Type,Light,Road Surface Condition,Total Lanes,Speed Limit,Road Type,Driver Licence State,Age,Sex,Race,Total Occupants,Hazardous Action,Restraint,Airbag Deployed,Hospital,Ambulance,Year,Make,Color,Vehicle Type,Vehicle Direction,Vehicle Use,Action Prior,Narrative
0346625,93001,12870522,11/10/2022,05:00,02,Rear End,Dark-Unlighted,Dry,03,70,FWY,MI,26,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,BUICK,RED,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,UNIT 1 WAS TRAVELING SB ON US23 NEAR NIXON WHEN HE REAR-ENDED UNIT 2.  UNIT 2 FAILED TO STOP AFTER THE CRASH AND CONTINUED ON SB.  DRIVER OF UNIT 1 WAS UNABLE TO GET A REGISTRATION PLATE  ON UNIT 2. 
0346067,93001,12864122,11/08/2022,14:40,02,Rear End,Daylight,Dry,02,25,DR,MI,35,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,FORD,BLK,Pickup Truck,W,Private,Stopped on Roadway,Vehicles 1 and 2 were waiting at a stop sign to merge onto the highway. Vehicle 1 was unaware that Vehicle 2 did not go through the intersection and rear ended Vehicle 2. 
0346384,93001,12866722,11/09/2022,00:30,01,Single Motor Vehicle,Dark-Unlighted,Dry,03,70,FRWU,MI,33,F,W,01,Careless Driving,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2001,TOYOTA,TAN,"Passenger Car, SUV, Van",N,Private,Avoiding Animal,U1 DRIVER WAS GOING NORTH WHEN A DEER RAN INTO THE ROAD. U1 DRIVER ADVISED SHE SWERVED FOR THE DEER AND LOST CONTROL. U1 THEN WENT OFF THE ROAD INTO A DITCH. 
0346498,93001,12868122,11/09/2022,10:25,01,Single Motor Vehicle,Daylight,Dry,01,70,Suffix,MI,67,M,B,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,GMC,BLK,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,U1 DRIVER STATED HE WAS MERGING ONTO N/B US 23 FROM GEDDES ROAD WHEN A DEER SUDDENLY RAN OUT FROM THE RIGHT SIDE OF THE ROAD AND JUMPED DIRECTLY INTO U1'S WINDSHIELD. U1 ADVISED HE HAD NO TIME TO SAFELY AVOID THE DEER. 
0346714,93001,12886022,11/14/2022,05:00,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,Suffix,MI,62,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,SUBARU,MAR,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING S/B US-23 WHEN IT COLLIDED WITH A DEER. THE COLLISION WAS UNAVOIDABLE. NO INJURIES WERE REPORTED AND THE VEHICLE WAS DRIVEN FROM THE SCENE. 
0346099,93001,12853522,11/06/2022,02:00,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,HWY,MI,27,F,W,02,None,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2019,ACURA,BLU,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Driver was headed E/B on M14 near Barton Rd when she struck a deer. 
0187601,93001,Not found,11/15/2022,15:30,02,Rear End,Daylight,Wet,02,70,FRWY,MI,32,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,1999,HONDA,DGR,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,The driver of vehicle #1 stated he was traveling southbound on US 23 and attempted to brake because traffic was slowing down. The driver of vehicle #1 advised he was unable to stop and struck vehicle #2. The driver of vehicle #2 advised traffic was stop and go until he was struck by vehicle #1 and pulled to the left shoulder. 
0346717,93001,12899622,11/17/2022,23:07,01,Single Motor Vehicle,Dark-Unlighted,Ice,02,70,FRWY,IL,26,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,CHEVY,GRY,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,U1 DRIVER WAS SB TO EB IN THE EAST TRIPPLE. U1 DRIVER LOST CONTROL ON THE ICE AND RAN INTO THE DITCH. 
0346719,93001,12899822,11/17/2022,23:00,01,Single Motor Vehicle,Dark-Unlighted,Ice,02,70,Suffix,MO,28,M,B,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,FREIGHTLINER,WHI,Truck / Bus,N,Commercial (Business),Going Straight Ahead,"Unit 1 was N/B on US-23 passing over the Huron River when the vehicle lost control due to the icy conditions, ran off the left side of the roadway, and struck the concrete barrier.  There were no injuries, and Unit 1 was driven away from the scene.    Unit 1 was at-fault for VBSL-Too Fast "
0346690,93001,12909622,11/20/2022,07:25,01,Single Motor Vehicle,Daylight,Snow,02,70,EXPY,MI,16,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Side,NONE,REFUSED,2021,FORD,LBL,"Passenger Car, SUV, Van",N,Private,Negotiating a Curve,"The driver was negotiating the curve when she lost control on the snowy roadway, the vehicle ran off the roadway on the right and overturned.  No injuries were reported.   The driver was cited for VBSL (too fast) "
1315362,9300-1,220088740,11/01/2022,23:41,01,Single Motor Vehicle,Dark-Lighted,Dry,04,50,Suffix,MI,28,F,W,02,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,SUBARU,RED,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING WB ON PLYMOUTH RD NEAR EARHART RD. UNIT 1 STATED THAT A DEER RAN FROM THE SOUTH SIDE OF THE ROAD AND STRUCK THE VEHICLE IN THE DRIVERS SIDE. THE DEER THEN FLED THE SCENE. 
0346668,93001,12909522,11/20/2022,05:55,01,Single Motor Vehicle,Dark-Lighted,Snow,03,70,Suffix,MI,47,M,B,03,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,GMC,BLK,"Passenger Car, SUV, Van",S,Commercial (Business),Going Straight Ahead,Unit 1 lost control and struck the median barrier. 
0346568,93001,12905922,11/19/2022,05:39,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,Suffix,MI,22,M,W,01,None,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2015,FORD,WHI,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 struck a deer 
1316121,9300-1,220089408,11/04/2022,07:10,01,Single Motor Vehicle,Daylight,Dry,02,55,Suffix,MI,38,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,JEEP,WHITE,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,UNIT 1 STATED THEY WERE TRAVELING SOUTHWEST ON PONTIAC TRAIL WEST OF NIXON WHEN THEY STRUCK A DEER. UNIT 1 STATED THE DAMAGE WAS IN THE CENTER OF THE FRONT OF THE VEHICLE. 
0346646,93001,12904822,11/18/2022,19:55,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,FWY,OH,21,M,W,02,None,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2018,FORD,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Vehicle 1 was traveling southbound in the left lane when a deer ran out in front of the vehicle and caused the collision. 
0346040,93001,12915122,11/21/2022,17:35,02,Rear End,Dark-Unlighted,Dry,03,65,HWY,MI,17,M,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2010,FORD,BLU,"Passenger Car, SUV, Van",NE,Private,Changing Lanes,Unit 1 was traveling E/B M-14 when traffic began to slow. Unit 1 changed from the middle to the right lane as Unit 2 directly ahead of them came to a stop. Unit 1 was traveling too fast and was unable to stop. Unit 1 struck Unit 2. 
1315965,9300-1,220043551,11/03/2022,16:58,01,Single Motor Vehicle,Daylight,Dry,02,35,DR,MI,20,M,W,01,Other,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2010,JEEP,SILVER,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,"UNIT ONE WAS TRAVELING EAST ON E. HURON RIVER DR, WEST OF THORNOAKS DR.  UNIT ONE AVOIDED A DEER, BRIEFLY LOST CONTROL OF VEHICLE, AND COLLIDED WITH A UTILITY POLE LOCATED ON THE OUTSIDE OF THE CURB, ON THE SOUTH SIDE OF E HURON RIVER DR. "
0346718,93001,12899922,11/17/2022,23:38,02,Sideswipe-Same,Dark-Unlighted,Ice,02,70,FRWY,TN,19,M,B,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2022,DODGE,BLK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,U1 DRIVER WAS GOING WEST WHEN HE LOST CONTROL AND STARTED TO SLIDE. U2 WAS GOING WEST AS WELL AND COULD NOT AVOID U1. U2 THEN STRUCK U1 ON THE PASSENGER SIDE REAR. U1 THEN HIT THE GUARD RAIL 
0346857,93001,12918522,11/22/2022,18:00,02,Rear End,Dark-Unlighted,Dry,02,70,Suffix,OH,31,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,FORD,BLK,Pickup Truck,S,Private,Slowing/Stop on Roadway,"Units 1 and 2 were S/B on US-23; Unit 2 was in front of Unit 1.  Traffic came to a stop due to regular congestion.  Unit 2 slowed, but Unit 1 was unable to stop in time and rear-ended Unit 2.  There were no injuries, and both units were driven away from the scene.    Unit 1 was at-fault for failure to stop within an assured clear distance, and Driver 1 was cited. "
0346215,93001,12932822,11/28/2022,06:25,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,Suffix,MI,44,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,CHEVROLET,WHI,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,driver #1 had to break fast for traffic that was slowing in front of him.  He lost control and went into the ditch and rolled. 
1317330,93001,220090639,11/08/2022,10:55,02,Angle,Daylight,Dry,05,50,ROAD,MI,84,F,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,REFUSED,2015,SUBARU,RED,"Passenger Car, SUV, Van",N,Private,Turning Left,VEHICLE#1 WAS TRAVELING EB PLYMOUTH AND MAKING A LEFT TURN NB ONTO DIXBORO FAILING TO STOP TO ONCOMING TRAFFICCAUSING AN ACCIDENT.\N\NVEHICLE#2 WAS TRAVLEING WB ON PLYMOUTH RD AND HAD THE GREEN LIGHT AT DIXBORO RD. VEHICLE#1 TURNED IN FRONT OF VEHICLE#2 CAUSING AN ACCIDENT. \N\NVEHICLE#1 IS AT FAULT IN THE ACCIDENT. \N\NNO INJURIES REPORTED ON SCENE. 
0346964,93001,12933822,11/28/2022,13:00,01,Single Motor Vehicle,Daylight,Dry,03,70,EXPY,MI,65,F,B,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2009,VOLVO,SIL,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,The driver was on US23 when an unknown object was in the middle of the roadway.  The driver was unable to swerved to miss the object.  The vehicle struck the object it cause minor damage.  No injuries were reported. 
0346574,93001,12880322,11/12/2022,13:00,02,Rear End,Daylight,Wet,03,70,FWY,MI,80,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,BUICK,TAN,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,Unit 1 was unable to stop in a safe distance prior to striking Unit 2. No injuries reported. 
0346938,93001,12910922,11/20/2022,15:40,01,Single Motor Vehicle,Daylight,Dry,02,Not found,HWY,MI,67,F,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2001,BUICK,GLD,"Passenger Car, SUV, Van",W,Private,Negotiating a Curve,Unit 1 was exiting W M-14 to S US-23 when they lost control of the vehicle. Unit 1 left roadway right and slid into the embankment. 
0346573,93001,12891322,11/15/2022,17:00,02,Other,Daylight,Wet,02,70,Suffix,MI,27,Not found,Not found,00,Unknown,Restraint Use Unknown,Unknown,NONE,NONE,2023,Model,GLD,"Passenger Car, SUV, Van",S,Action Prior,Changing Lanes,Unit 1 passed Unit 2 using the left lane while S/B US-23. Unit 1 attempted to change lanes at the last second as they were traveling to fast to stop for traffic ahead. Unit 1 cut off and was struck by Unit 2. 
0346826,93001,12917022,11/22/2022,07:52,02,Rear End,Daylight,Dry,02,70,Suffix,MI,47,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,CHEVROLET,WHI,Pickup Truck,S,Private,Slowing/Stop on Roadway,Unit 1 was slowing down for traffic and was rear ended by Unit 2. 
0347069,93001,12936822,11/29/2022,20:00,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,60,FWY,MI,58,M,W,01,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,ST JOSEPH MERCY HOSPITAL,HURON VALLEY AMB INC,1999,FORD,GRN,"Passenger Car, SUV, Van",E,Private,Negotiating a Curve,"UNIT 1 WAS ENTERING THE FREEWAY WHEN IT LOST CONTROL, SPUN OUT, AND STRUCK THE CENTER CONCRETE MEDIAN WALL.  THE DRIVER COMPLAINED OF RIB PAIN AND WAS TRANSPORTED FROM THE SCENE BY HVA TO ST JOSEPH HOSPITAL IN YPSILANTI.  UNIT 1 WAS TOWED FROM THE SCENE BY CORRIGAN'S. "
0346591,93001,12896022,11/17/2022,08:15,02,Rear End,Daylight,Dry,02,65,Suffix,MI,27,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2015,CHEVROLET,BLU,Pickup Truck,W,Commercial (Business),Slowing/Stop on Roadway,Unit 1 rear ended Unit 2 while traveling WB on M14. Both drivers advised traffic stop abruptly and they slammed on their brakes. Unit 1 did not have enough time to slow down before rear ending Unit 2. 
0346896,93001,12941722,12/01/2022,07:50,02,Rear End,Daylight,Dry,01,70,FWY,MI,25,M,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,CHEVROLET,SIL,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,Unit 1 was unable to stop before striking Unit 2. No injuries reported. 
0346851,93001,12921022,11/23/2022,13:35,02,Sideswipe-Same,Daylight,Dry,02,70,FWY,OH,24,F,B,02,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2004,CHRYSLER,SIL,"Passenger Car, SUV, Van",N,Private,Changing Lanes,Unit 1 failed to yield to Unit 2 during a lane change from the left lane to the right lane. Unit 1 was changing lanes to avoid a vehicle in front of them. Unit 1 struck Unit 2. No injuries reported. 
0346597,93001,12895822,11/17/2022,08:23,02,Sideswipe-Same,Daylight,Dry,02,70,Suffix,MI,55,M,W,01,Failed to Yield,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2018,FORD,RED,"Passenger Car, SUV, Van",N,Private,Changing Lanes,Unit 1 failed to yield to Unit 2 during a lane change and struck Unit 2. No injuries reported. 
0346724,93001,12920022,11/23/2022,06:50,01,Single Motor Vehicle,Dawn,Ice,02,65,Suffix,MI,55,M,W,02,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2008,CHEVROLET,WHI,"Passenger Car, SUV, Van",E,Private,Negotiating a Curve,"VEHICLE 1 WAS TRAVELING EB ON M-14 AND ATTEMPTING TO EXIT ONTO BARTON DR.  THE DRIVER LOST CONTROL WHILE NEGOTIATING THE CURVE AND CONTINUED EB THROUGH THE ENTRANCE RAMP AND GUARDRAIL.  AFTER COLLIDING WITH THE GUARDRAIL, THE VEHICLE CONTINUED DOWN THE EMBANKMENT BEFORE COMING TO A REST.  THE COLLISION CAUSED DISABLING DAMAGE TO MULTIPLE AREAS OF THE VEHICLE.  THE DRIVER COMPLAINED OF BACK PAIN; HOWEVER, STATED THE PAIN WAS PRE-EXISTING.  NO OTHER INJURIES WERE REPORTED ON SCENE. "
0346817,93001,12932122,11/27/2022,19:25,01,Single Motor Vehicle,Dark-Unlighted,Wet,01,65,FRWY,IL,19,M,W,02,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2005,LEXUS,WHI,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,U1 DRIVER WAS GOING EB AND WAS TRYING TO EXIT AT BARTON. U1 WAS GOING TOO FAST AND STRUCK THE GUARD RAIL AND THEEN WENT INTO THE DITCH. 
0346598,93001,12921522,11/23/2022,16:15,02,Rear End,Daylight,Dry,02,65,FWY,MI,41,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2021,JEEP,BLK,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,BOTH UNITS WERE TRAVELING EAST ON M-14 FWY. U2 WAS SLOWING FOR TRAFFIC WHEN IT WAS STUCK BY U1. NO INJURIES. 
1319676,9300-1,220092635,11/15/2022,17:13,02,Rear End,Daylight,Wet,05,50,Suffix,MI,16,M,A,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2019,HONDA,WHITE,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING EASTBOUND ON PLYMOUTH-ANN ARBOR.  UNIT 2 WAS TRAVELING BEHIND UNIT 1 IN THE SAME DIRECTION.  UNIT 1 THEN SLOWED DUE TO TRAFFIC.  UNIT 2 WAS UNABLE TO STOP AN ASSURED DISTANCE AND REAR-ENDED UNIT 1. 
1319572,93001,220092553,11/15/2022,12:15,01,Single Motor Vehicle,Daylight,Dry,02,45,RD,MI,26,M,W,01,None,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2019,MAZDA,WHITE,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,"VEHICLE #1 WAS TRAVELING SB ON DIXBORO RD NEAR ARROWHEAD WHEN A DEER ROAN OUT AND STRUCK VEHICLE #1 CAUSING AN ACCIDENT. \N\NVEHICLE#1 HAD DAMAGE TO THE DRIVER FRONT SIDE OF VEHICLE AND THE DEER RAN OFF INTO THE WOODS. \N\NNO INJURIES REPORTED/VEHICLE WAS NOT DRIVABLE, DRIVER CALLED FOR PRIVATE TOW. "
1319950,93001,220092273,11/14/2022,11:19,01,Single Motor Vehicle,Daylight,Dry,02,55,ROAD,MI,58,M,W,01,None,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2008,VOLVO,BROWN,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"VEHICLE#1 STATED THAT HE WAS TRAVELING ON WARREN BETWEEN NIXON AND PONTIAC TRL WHEN A DEER RAN OUT IN FRONT OF HIS CAR CAUSING AN ACCIDENT. \N\NVEHICLE WAS DRIVABLE, NO INJUIRES REPORTED. "
1319891,93001,220092595,11/15/2022,14:43,02,Sideswipe-Same,Daylight,Dry,05,45,ROAD,MI,54,F,W,01,Improper Lane Use,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,1998,CHEVROLET,BROWN,"Passenger Car, SUV, Van",N,Private,Going Straight Ahead,"VEHICLE#1 WAS TRAVELING NB ON DIXBORO APPROACHING GEDDES RD AND POSITIONED HERSELF IN THE INNER MOST LEFT TURN LANE. VEHICLE#1 ADVISES THAT SHE DID NOT THINK SHE DRIFTED IN THE RIGHT MOST LEFT TURN LANE COMING IN CONTACT WITH VEHICLE#2.\N\NVEHICLE#2 ADVISED THAT SHE WAS IN THE RIGHT MOST LEFT TURN LANE WHEN  VEHICLE#1 CAME UP BEHIND HER AT HIGH RATE OF SPEED AND VEERED IN HER LANE COMING IN CONTACT WITH HER DRIVER SIDE MIRROR. VEHICLE#2 ADVISED THAT SHE HAD MAINTAINED HER LANE THE WHOLE TIME AND WAS NOT RESPONSIBLE FOR THE CRASH. \N\NTHERE WERE NO WITNESSES TO THE INCIDENT, BOTH DRIVERS OF VEHICLE#1 AND #2 HAVE DIFFERING OPINIONS. NO INJUIRES AND BOTH VEHICLE WERE DRIVABLE. "
0346024,93001,12956122,12/06/2022,08:45,02,Rear End,Daylight,Dry,03,70,HWY,MI,25,F,W,01,Unable to Stop,Shoulder and Lap Belt,Deployed - Front,NONE,NONE,2019,CHEVROLET,BLK,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,"Unit # 2 was slowing down due to heavy traffic congestion, when unit # 1 failed to stop in a clear and assured distance, striking unit # 2 in the rear.   No injuries to report. "
0346869,93001,12954822,12/05/2022,17:40,02,Rear End,Dark-Unlighted,Dry,02,70,Suffix,MI,77,F,A,02,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2016,FORD,BLK,"Passenger Car, SUV, Van",SW,Private,Going Straight Ahead,"Units 1 and 2 were S/B on US-23; Unit 1 was behind Unit 2.  Traffic came to a stop due to congestion, and Unit 2 slowed.  Unit 1 was unable to stop and rear-ended Unit 2.  The occupants of Unit 1 were uninjured; Driver 2 complained of dizziness but refused EMS.  Unit 1 was towed from the scene; Unit 2 was driven away from the scene.    Unit 1 was at-fault for failing to stop within an assured clear distance, and Driver 1 was cited. "
0345901,93001,12907622,11/19/2022,19:10,01,Single Motor Vehicle,Dark-Unlighted,Wet,02,65,FWY,MI,21,M,U,02,Speed Too Fast,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2020,JEEP,GRY,"Passenger Car, SUV, Van",E,Private,Slowing/Stop on Roadway,"Vehicle 1 was traveling eastbound in the right lane. The driver stated they were going to take another exit further up the road, but got confused and tried taking the wrong exit. They were traveling too fast for the turn on the exit, lost control and his the guard rail. "
0346661,93001,12927422,11/25/2022,20:00,01,Single Motor Vehicle,Dark-Unlighted,Dry,04,70,HWY,MI,20,M,B,01,Speed Too Fast,Shoulder and Lap Belt,Deployed - Curtain,NONE,NONE,2019,BMW,BLK,"Passenger Car, SUV, Van",E,Private,Going Straight Ahead,Driver stated he was traveling S/B on US 23 when he over-corrected attempting to merge onto the exit ramp to E/B M14 when he lost control and crashed into the guard rail before the exit ramp. 
1321311,93001,220093519,11/18/2022,17:55,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,55,Suffix,MI,25,M,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2009,PONTIAC,SILVER,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,UNIT 1 WAS TRAVELLING SOUTH ON EARHART ONE MILE SOUTH OF JOOY WHEN THEY STRUCK A DEER ON THE FRONT RIGHT SIDE OF THEIR FENDER. DRIVER WAS NOT INJURED AND NO AIRBAGS DEPLOYED. VEHICLE WAS DRIVEABLE. 
0346866,93001,12958322,12/06/2022,19:30,02,Other,Dark-Unlighted,Dry,02,70,Suffix,MI,58,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,SUBARU,BLU,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,"UNIT 1 WAS TRAVELING S/B US-23 WHEN IT COLLIDED WITH ROAD DEBRIS. NO INJURIES WERE REPORTED AND UNIT 1 WAS DRIVEN FROM THE SCENE.   UNIT 1'S DRIVER ADVISED SHE WAS FOLLOWING A SEMI WHEN IT RAN OVER WHAT APPEARED TO BE A LARGE RED TARP. THE SEMI CAUSED THE TARP TO FLY INTO THE AIR. SHE WAS UNABLE TO AVOID THE OBJECT AND ALSO COLLIDED WITH IT, THEN RAN IT OVER. "
0346659,93001,12957822,12/06/2022,18:10,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,70,FWY,CA,37,F,A,01,None,Shoulder and Lap Belt,Deployed - Combination,NONE,REFUSED,2013,TOYOTA,SIL,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING WB ON M14 WHEN IT STRUCK A DEER.  NO INJURIES REPORTED AND THE VEHICLE WAS TOWED FROM THE SCENE BY TRIANGLE. 
0346768,93001,12946122,12/02/2022,18:10,02,Rear End,Dark-Unlighted,Dry,02,70,FWY,MI,32,F,W,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,FORD,WHI,"Passenger Car, SUV, Van",S,Private,Slowing/Stop on Roadway,U1 AND U2 WERE DRIVING S/B US-23 IN THE LEFT LANE. U2 WAS SLOWING DOWN FOR TRAFFFIC CONGESTION WHEN U1 REAR ENDED HIS VEHICLE. 
1322469,9300-1,220094636,11/22/2022,18:38,01,Single Motor Vehicle,Dark-Unlighted,Dry,02,55,Suffix,MI,30,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2014,CHEVROLET,BLACK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,UNIT 1 WAS TRAVELING SOUTH BOUND ON NIXON ROAD.  A DEER ENTERED THE ROADWAY AND UNIT 1 STRUCK THE DEER IN ITS FRONT LEFT. 
0346755,93001,12963122,12/08/2022,08:27,01,Single Motor Vehicle,Daylight,Dry,02,70,Suffix,MI,39,F,W,01,None,Shoulder and Lap Belt,Not Deployed,NONE,REFUSED,2018,FORD,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,Unit 1 was traveling SB on US 23 when an unknown object struck the windshield. Driver 1 stated she has no idea what hit her vehicle. Driver 1 was evaluated by HVA due to the glass in her eyes. 
0347033,93001,12950022,12/03/2022,16:30,01,Single Motor Vehicle,Daylight,Dry,02,70,FWY,IN,23,M,H,01,None,Shoulder and Lap Belt,Not Deployed,NONE,NONE,2017,HONDA,BLK,"Passenger Car, SUV, Van",S,Private,Going Straight Ahead,U1 WAS DRIVING S/B US-23 NEAR GEDDES IN THE RIGHT LANE. U1 ADVISED THAT AN UNIDENTIFIABLE OBJECT FROM THE ROADWAY CAUSED DAMAGE TO THE HOOD OF HIS VEHICLE. U1 DRIVER BELIEVED THE OBJECT TO BE A TIRE. NO INJURIES REPORTED. 
1322305,93001,220094451,11/22/2022,08:46,02,Rear End,Daylight,Dry,04,40,ROAD,MI,29,M,B,01,Unable to Stop,Shoulder and Lap Belt,Not Deployed,REFUSED,REFUSED,2010,MERCURY,BLUE,"Passenger Car, SUV, Van",W,Private,Going Straight Ahead,VEHICLE#1 STATED THAT HE WAS TRAVELING WB ON GEDDES AT DIXBORO AND COLLIDED WITH VEHICLE#2\N\NVEHICLE#2 STATED THAT HE WAS TRAVELING WB ON GEDDES AT DIXBORO WHEN VEHICLE#1 REAR ENDED HIM. \N\NVEHICLE #1 IS AT FAULT IN THE ACCIDENT FOR FAILING TO STOPO AN ASSURED CLEAR DISTANCE. \N\NNO INJURIES REPORTED AT THE TIME OF THE REPORT \N\NDRIVER OF VEHICLE#1 WAS EXPIRED AND DID NOT HAVE INSURANCE ON VEHICLE OR PROVIDE SUPPORTING DOCUMENTS FOR INSURANCE UPON OFFICER REQUEST-CITATION ISSUED 
